distrito_cod;setor_cod;quadra_cod;lote_cod;unidade_cod;matricula;area_construida_unid;area_edicula;utilizacao;tipo;alinhamento;posicao;estrutura;cobertura;paredes;conservacao;isencao_iptu;isencao_taxas;valor_venal_informado;valor_venal_2020;;inst_sanitaria;inst_eletrica
1;5;52;115;1;;77,57;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Isento;Isento;;31.923,98;;INT.SIMPL.;EMBUTIDA
1;5;52;127;1;;57,45;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;33.661,66;;INT.SIMPL.;EMBUTIDA
1;5;52;138;1;;71,19;0;Residencial;CASA;FUNDOS;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;22.254,75;;INT.SIMPL.;EMBUTIDA
1;5;52;150;1;;36,14;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;9.829,70;;INT.SIMPL.;EMBUTIDA
1;5;52;150;2;;47,18;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;18.649,87;;INT.SIMPL.;EMBUTIDA
1;5;52;161;1;;31,4;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;12.478,13;;INT.SIMPL.;EMBUTIDA
1;5;52;170;1;;108,4;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;18.021,35;;INT.SIMPL.;APARENTE
1;5;52;182;1;;55,23;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;14.084,66;;INT.SIMPL.;APARENTE
1;5;52;196;1;;24,91;0;Residencial;CASA;FUNDOS;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;11.984,97;;INT.SIMPL.;EMBUTIDA
1;5;52;220;1;;112,11;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;42.531,08;;INT.SIMPL.;EMBUTIDA
1;5;52;246;1;;109,63;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;44.407,85;;INT.SIMPL.;EMBUTIDA
1;5;52;250;1;;81,43;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;32.836,33;;INT.SIMPL.;EMBUTIDA
1;5;52;254;1;;14,64;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;9.879,79;;INT.SIMPL.;EMBUTIDA
1;5;52;257;1;;54,67;0;Residencial;CASA;FRENTE;GEMINADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;15.731,64;;INT.SIMPL.;APARENTE
1;5;52;258;1;;46,22;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;LAJE;ALVENARIA;;Tributável;Tributável;;19.102,23;;INT.SIMPL.;EMBUTIDA
1;5;52;268;1;;57,72;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;19.051,18;;INT.SIMPL.;EMBUTIDA
1;5;52;279;1;;75,08;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;27.697,08;;INT.SIMPL.;EMBUTIDA
1;5;52;303;1;;46,84;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;17.684,87;;INT.SIMPL.;EMBUTIDA
1;5;52;310;1;;74,11;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;27.239,57;;INT.SIMPL.;EMBUTIDA
1;5;52;318;1;;91,49;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;33.820,38;;INT.SIMPL.;EMBUTIDA
1;5;52;336;1;;48,02;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;33.619,49;;INT.SIMPL.;EMBUTIDA
1;5;52;340;1;;70,97;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;23.130,60;;INT.SIMPL.;EMBUTIDA
1;5;52;350;1;;132,69;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;60.081,90;;INT.SIMPL.;EMBUTIDA
1;5;52;373;1;;59,54;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.036,00;;INT.SIMPL.;EMBUTIDA
1;5;52;389;1;;48,66;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;25.389,37;;INT.SIMPL.;EMBUTIDA
1;5;52;430;1;;68,39;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;31.299,48;;INT.SIMPL.;EMBUTIDA
1;5;52;441;1;;68,39;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;25.312,90;;INT.SIMPL.;EMBUTIDA
1;5;52;458;1;;44,02;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;20.562,64;;INT.SIMPL.;EMBUTIDA
1;5;53;47;1;;43;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;10.711,50;;INEXISTE;INEXISTE
1;5;53;117;1;;68,7;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;28.989,12;;INT.SIMPL.;EMBUTIDA
1;5;53;140;1;;65,91;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;26.847,84;;INT.SIMPL.;EMBUTIDA
1;5;53;152;1;;39,82;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;14.050,00;;INT.SIMPL.;APARENTE
1;5;53;162;1;;85,92;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;27.469,27;;INT.SIMPL.;EMBUTIDA
1;5;53;165;1;;104,42;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;41.405,29;;INT.COMPL.;EMBUTIDA
1;5;53;172;1;;60,55;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;25.115,28;;INT.SIMPL.;EMBUTIDA
1;5;53;177;1;;89,15;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;22.300,83;;INT.SIMPL.;APARENTE
1;5;53;188;1;;67,71;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;34.005,06;;INT.SIMPL.;EMBUTIDA
1;5;53;200;1;;65,41;0;Residencial;CASA;FRENTE;GEMINADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;20.272,51;;INT.SIMPL.;EMBUTIDA
1;5;53;248;1;;64,97;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;24.565,69;;INT.SIMPL.;APARENTE
1;5;53;295;1;;85,2;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;38.463,84;;INT.SIMPL.;EMBUTIDA
1;5;53;336;1;;28,21;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;12.275,91;;EXTERNA;APARENTE
1;5;54;39;1;;65,25;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;19.192,44;;INT.SIMPL.;EMBUTIDA
1;5;54;49;1;;81,97;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;46.192,37;;INT.SIMPL.;EMBUTIDA
1;5;54;59;1;;77,79;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;49.110,04;;INT.SIMPL.;EMBUTIDA
1;5;54;69;1;;73,22;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;29.831,55;;INT.SIMPL.;EMBUTIDA
1;5;54;79;1;;148,14;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;48.888,30;;INT.SIMPL.;EMBUTIDA
1;5;54;101;1;;85,15;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;23.055,75;;INT.SIMPL.;EMBUTIDA
1;5;54;117;1;;56,61;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;33.131,91;;INT.SIMPL.;EMBUTIDA
1;5;54;134;1;;70,95;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;38.932,66;;INT.SIMPL.;EMBUTIDA
1;5;54;134;2;;67,95;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;37.286,49;;INT.SIMPL.;EMBUTIDA
1;5;55;60;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;52.673,86;;;
1;5;55;140;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;104.346,00;;;
1;5;55;185;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;7.825,95;;;
1;5;55;200;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;146.409,03;;;
1;5;55;273;1;;651;0;Comercial;GALPAO;FRENTE;ISOLADA;METALICA;ZINCO/PALH;ALVENARIA;;Tributável;Tributável;;187.234,82;;+1 INTERNA;EMBUTIDA
1;5;55;283;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;59.219,83;;;
1;5;55;292;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;59.233,75;;;
1;5;55;310;1;;0;0;Comercial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;8.625,94;;;
1;5;55;321;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;7.652,04;;;
1;5;55;332;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;7.652,04;;;
1;5;55;343;1;;71,38;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;41.184,22;;INT.SIMPL.;EMBUTIDA
1;5;55;354;1;;110,74;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;45.848,51;;INT.SIMPL.;EMBUTIDA
1;5;55;365;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;7.652,04;;;
1;5;55;375;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;6.956,40;;;
1;5;55;385;1;;56,86;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.592,41;;INT.SIMPL.;EMBUTIDA
1;5;55;395;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;6.956,40;;;
1;5;55;405;1;;66,5;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;35.072,13;;INT.SIMPL.;EMBUTIDA
1;5;55;2200;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Isento;Isento;;0;;;
1;5;58;71;1;;41,44;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;24.453,45;;INT.SIMPL.;EMBUTIDA
1;5;58;81;1;;54,81;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;27.329,53;;INT.SIMPL.;EMBUTIDA
1;5;59;100;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;104.346,00;;;
1;5;59;101;1;;215,9;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;105.889,45;;INT.SIMPL.;EMBUTIDA
1;6;2;72;1;;107,66;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;43.056,94;;INT.SIMPL.;EMBUTIDA
1;6;2;73;1;;66;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;46.826,22;;INT.SIMPL.;EMBUTIDA
1;6;2;87;1;;57,98;0;Residencial;APARTAMENTO;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;36.484,11;;INT.SIMPL.;EMBUTIDA
1;6;2;87;2;;92,29;0;Residencial;APARTAMENTO;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;58.074,57;;+1 INTERNA;EMBUTIDA
1;6;2;87;3;;89,74;0;Residencial;APARTAMENTO;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;56.469,55;;INT.SIMPL.;EMBUTIDA
1;6;2;87;4;;126,52;0;Residencial;APARTAMENTO;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;79.613,16;;INT.SIMPL.;EMBUTIDA
1;6;2;109;1;;83,42;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;44.809,44;;INT.SIMPL.;EMBUTIDA
1;6;2;129;1;;217;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;86.785,76;;+1 INTERNA;EMBUTIDA
1;6;2;130;1;;35,02;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;17.106,05;;INT.SIMPL.;EMBUTIDA
1;6;2;141;1;;94,79;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;35.884,17;;+1 INTERNA;EMBUTIDA
1;6;2;194;1;;195,01;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;119.298,20;;+1 INTERNA;EMBUTIDA
1;6;2;212;1;;252,84;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;117.356,39;;+1 INTERNA;EMBUTIDA
1;6;2;228;1;;104,66;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;77.419,44;;INT.SIMPL.;EMBUTIDA
1;6;2;238;1;;52,66;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;35.834,06;;INT.SIMPL.;EMBUTIDA
1;6;2;238;2;;36,12;0;Residencial;CASA;FUNDOS;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;22.202,46;;INT.SIMPL.;EMBUTIDA
1;6;2;248;1;;258,67;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;120.963,03;;+1 INTERNA;EMBUTIDA
1;6;2;259;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;33.811,60;;;
1;6;2;276;1;;121,6;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;79.233,08;;+1 INTERNA;EMBUTIDA
1;6;2;296;1;;214,06;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;226.957,38;;+1 INTERNA;EMBUTIDA
1;6;2;316;1;;170,11;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;113.053,92;;+1 INTERNA;EMBUTIDA
1;6;2;332;1;;103,89;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;61.731,85;;INT.SIMPL.;EMBUTIDA
1;6;2;333;1;;197,55;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;95.485,93;;+1 INTERNA;EMBUTIDA
1;6;2;334;1;;169,47;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;97.762,38;;+1 INTERNA;EMBUTIDA
1;6;2;336;1;;157,14;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;105.178,48;;+1 INTERNA;EMBUTIDA
1;6;2;337;1;;61,95;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;57.671,70;;INT.SIMPL.;EMBUTIDA
1;6;2;338;1;;88,71;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;66.726,37;;INT.SIMPL.;EMBUTIDA
1;6;2;340;1;;123,08;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;101.759,69;;INT.SIMPL.;EMBUTIDA
1;6;2;340;2;;65,4;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;38.885,98;;INT.SIMPL.;EMBUTIDA
1;6;2;348;1;;131,46;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;67.409,76;;+1 INTERNA;EMBUTIDA
1;6;2;360;1;;104,18;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;84.665,64;;+1 INTERNA;EMBUTIDA
1;6;2;376;1;;81,53;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;71.596,30;;INT.SIMPL.;EMBUTIDA
1;6;2;388;1;;179,57;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;116.847,78;;+1 INTERNA;EMBUTIDA
1;6;2;406;1;;46,85;0;Residencial;CASA;FUNDOS;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;34.435,70;;INT.SIMPL.;EMBUTIDA
1;6;2;406;2;;52,69;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;37.242,42;;INT.SIMPL.;EMBUTIDA
1;6;2;407;1;;79,72;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;33.252,27;;+1 INTERNA;EMBUTIDA
1;6;2;418;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;40.512,22;;;
1;6;2;430;1;;104,23;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;80.823,54;;+1 INTERNA;EMBUTIDA
1;6;2;431;1;;67,8;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;52.546,05;;INT.SIMPL.;EMBUTIDA
1;6;2;432;1;;70,89;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;40.335,15;;INT.SIMPL.;EMBUTIDA
1;6;2;441;1;;66,98;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;40.967,17;;INT.SIMPL.;EMBUTIDA
1;6;2;442;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;7.897,60;;;
1;6;2;443;1;;98,29;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;55.209,78;;+1 INTERNA;EMBUTIDA
1;6;2;452;1;;62,65;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;65.705,69;;INT.SIMPL.;EMBUTIDA
1;6;2;459;1;;240,44;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;104.793,23;;+1 INTERNA;EMBUTIDA
1;6;2;475;1;;63,52;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA BARR;ALVENARIA;;Tributável;Tributável;;29.913,33;;INT.SIMPL.;EMBUTIDA
1;6;2;475;2;;84,9;0;Residencial;CASA;FUNDOS;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;34.398,08;;INT.SIMPL.;EMBUTIDA
1;6;2;475;3;;59,46;0;Residencial;CASA;FUNDOS;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;35.792,54;;INT.SIMPL.;EMBUTIDA
1;6;2;475;4;;27,51;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;10.241,02;;INT.SIMPL.;EMBUTIDA
1;6;2;475;5;;80;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;31.203,17;;INT.SIMPL.;EMBUTIDA
1;6;2;475;6;;39,86;0;Residencial;CASA;FUNDOS;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;17.460,09;;INT.SIMPL.;EMBUTIDA
1;6;2;564;1;;197,75;0;Comercial;LOJA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;158.544,41;;INT.SIMPL.;EMBUTIDA
1;6;2;564;2;;299,2;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;212.016,46;;+1 INTERNA;EMBUTIDA
1;6;2;582;1;;135,01;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;82.912,86;;+1 INTERNA;EMBUTIDA
1;6;2;582;2;;101,07;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;62.070,19;;+1 INTERNA;EMBUTIDA
1;6;2;582;3;;134,81;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;51.487,44;;INT.SIMPL.;EMBUTIDA
1;6;2;584;1;;99,9;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;46.697,26;;+1 INTERNA;EMBUTIDA
1;6;2;584;2;;99,9;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;59.807,57;;+1 INTERNA;EMBUTIDA
1;6;2;584;3;;99,9;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;59.807,57;;+1 INTERNA;EMBUTIDA
1;6;2;584;4;;99,9;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;59.807,57;;+1 INTERNA;EMBUTIDA
1;6;2;660;1;;1.196,94;0;Residencial;ESPECIAL;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Isento;Tributável;;873.065,96;;+1 INTERNA;EMBUTIDA
1;6;2;840;1;;241,4;0;Comercial;GALPAO; ; ;CONCRETO;TELHA FIBR;ALVENARIA;;Isento;Isento;;65.585,76;;INEXISTE;INEXISTE
1;6;2;846;1;;112,57;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;64.284,78;;INT.SIMPL.;EMBUTIDA
1;6;2;856;1;;31,41;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;21.176,97;;INT.SIMPL.;EMBUTIDA
1;6;2;885;1;;66,84;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;62.163,72;;INT.SIMPL.;EMBUTIDA
1;6;2;895;1;;122,73;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;92.616,13;;+1 INTERNA;EMBUTIDA
1;6;2;907;1;;174,93;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;86.486,64;;+1 INTERNA;EMBUTIDA
1;6;2;926;1;;233;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;201.046,26;;+1 INTERNA;EMBUTIDA
1;6;2;969;1;;49,82;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;46.251,87;;INT.SIMPL.;EMBUTIDA
1;6;2;969;5;;31,46;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;26.546,76;;INT.SIMPL.;EMBUTIDA
1;6;2;969;10;;362,99;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;272.791,03;;+1 INTERNA;EMBUTIDA
1;6;2;983;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;15.944,04;;;
1;6;2;997;1;;79,64;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;82.923,66;;INT.SIMPL.;EMBUTIDA
